id,img_min,img_max,img_mean,img_std,msk_min,msk_max,shape,img_path,mask_path
img_0000.npy,0.027687816,1.0,0.49999535,0.22235921,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0000.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0000.npy
img_0001.npy,0.06143908,1.0,0.4998741,0.17878744,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0001.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0001.npy
img_0002.npy,0.12336506,1.0,0.4999017,0.11407697,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0002.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0002.npy
img_0003.npy,0.0,1.0,0.4970864,0.3375886,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0003.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0003.npy
img_0004.npy,0.0,1.0,0.49937966,0.19423956,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0004.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0004.npy
img_0005.npy,0.0,1.0,0.4997954,0.15796754,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0005.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0005.npy
img_0006.npy,0.0,1.0,0.49893412,0.23316963,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0006.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0006.npy
img_0007.npy,0.0,1.0,0.4982399,0.21444607,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0007.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0007.npy
img_0008.npy,0.0,1.0,0.4975165,0.18316324,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0008.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0008.npy
img_0009.npy,0.0,1.0,0.4950031,0.3092465,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0009.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0009.npy
img_0010.npy,0.0,1.0,0.4976075,0.21900575,0,0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/images/img_0010.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_regions/masks/img_0010.npy
