id,img_min,img_max,img_mean,img_std,msk_min,msk_max,shape,img_path,mask_path
img_0000.npy,0.0,1.0,0.49827301502227783,0.20632505416870117,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0000.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0000.npy
img_0001.npy,0.0,1.0,0.4981347620487213,0.2049170434474945,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0001.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0001.npy
img_0002.npy,0.0,1.0,0.49756091833114624,0.2036527544260025,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0002.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0002.npy
img_0003.npy,0.0,1.0,0.499909907579422,0.19958528876304626,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0003.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0003.npy
img_0004.npy,0.0,1.0,0.4996839761734009,0.17291831970214844,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0004.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0004.npy
img_0005.npy,0.0,1.0,0.4990125894546509,0.2012290358543396,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0005.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0005.npy
img_0006.npy,0.0,1.0,0.5002233982086182,0.20079538226127625,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0006.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0006.npy
img_0007.npy,0.0,1.0,0.4894225299358368,0.1729985773563385,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0007.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0007.npy
img_0008.npy,0.0,1.0,0.49769866466522217,0.2022855132818222,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0008.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0008.npy
img_0009.npy,0.0,1.0,0.49750372767448425,0.2037590891122818,0.0,1.0,"(128, 128, 128)",/home/grva-mint/Projects/Falhas/Dataset/dataset_74/images/img_0009.npy,/home/grva-mint/Projects/Falhas/Dataset/dataset_74/masks/img_0009.npy
